id,door buster,in stock,is online,launch date,has image,status code,status
38509,0,1,0,12/10/2015,0,2,In Porgress
38510,0,1,0,12/16/2015,1,3,Active
38511,0,0,0,12/21/2015,0,1,Not Started
38512,1,1,1,11/17/2015,0,2,In Porgress
38513,1,1,1,10/15/2015,1,1,Not Started
38514,1,0,0,10/14/2015,1,2,In Porgress
38515,0,1,1,11/29/2015,0,2,In Porgress
38516,0,0,1,12/23/2015,1,1,Not Started
38517,1,0,1,12/5/2015,1,2,In Porgress
38518,0,1,1,10/23/2015,0,2,In Porgress
38519,0,0,0,12/29/2015,0,1,Not Started
38520,0,1,1,11/23/2015,0,3,Active
38521,1,1,0,12/18/2015,1,2,In Porgress
38522,1,1,1,12/25/2015,1,2,In Porgress
38523,0,0,0,10/4/2015,0,2,In Porgress
38524,0,0,1,11/16/2015,0,2,In Porgress
38525,1,0,1,11/14/2015,1,1,Not Started
38526,1,0,1,10/29/2015,1,3,Active
38527,0,0,1,10/11/2015,1,1,Not Started
38528,0,0,0,10/3/2015,1,2,In Porgress
38529,1,0,1,11/16/2015,1,3,Active
38530,1,0,0,10/28/2015,1,3,Active
38531,1,0,1,12/18/2015,1,3,Active
38532,1,1,0,12/15/2015,0,3,Active
38533,1,1,0,10/27/2015,1,2,In Porgress
38534,1,1,1,10/9/2015,0,2,In Porgress
38535,1,1,1,12/17/2015,0,3,Active
38536,0,1,1,11/18/2015,0,1,Not Started
38537,0,0,0,12/10/2015,1,2,In Porgress
38538,1,0,0,10/30/2015,0,2,In Porgress
38539,1,0,1,12/8/2015,1,1,Not Started
38540,0,1,0,12/23/2015,0,2,In Porgress
38541,1,0,0,12/16/2015,1,3,Active
38542,1,1,0,10/29/2015,0,1,Not Started
38543,0,0,1,11/25/2015,1,3,Active
38544,0,1,1,11/23/2015,0,2,In Porgress
38545,1,1,1,11/19/2015,1,3,Active
38546,0,1,0,10/27/2015,0,2,In Porgress
38547,1,0,1,11/15/2015,1,2,In Porgress
38548,1,0,0,10/13/2015,0,2,In Porgress
38549,1,1,1,11/3/2015,1,1,Not Started
38550,0,1,0,12/23/2015,0,3,Active
38551,0,1,1,11/5/2015,1,2,In Porgress
38552,0,0,0,11/11/2015,1,3,Active
38553,1,1,0,12/22/2015,1,2,In Porgress
38554,1,0,1,10/6/2015,1,2,In Porgress
38555,1,1,0,11/11/2015,0,3,Active
38556,0,0,0,12/24/2015,1,3,Active
38557,1,1,0,11/27/2015,1,2,In Porgress
38558,0,0,1,11/11/2015,0,3,Active
38559,1,0,0,11/23/2015,1,3,Active
38560,1,0,1,11/28/2015,0,2,In Porgress
38561,0,0,1,12/7/2015,0,2,In Porgress
38562,0,0,0,10/24/2015,1,3,Active
38563,1,1,0,10/10/2015,0,3,Active
38564,0,0,0,12/25/2015,0,1,Not Started
38565,0,1,1,10/16/2015,1,2,In Porgress
38566,1,1,1,11/23/2015,0,1,Not Started
38567,0,0,1,10/30/2015,1,3,Active
38568,1,1,1,10/14/2015,0,1,Not Started
38569,0,0,1,10/22/2015,1,2,In Porgress
38570,0,1,0,11/10/2015,1,1,Not Started
38571,0,0,1,10/24/2015,0,2,In Porgress
38572,0,0,0,11/26/2015,1,3,Active
38573,1,1,0,11/10/2015,0,1,Not Started
38574,0,0,0,11/8/2015,0,3,Active
38575,1,1,1,10/24/2015,1,3,Active
38576,0,0,1,10/12/2015,1,2,In Porgress
38577,1,1,0,12/22/2015,1,2,In Porgress
38578,0,0,0,12/24/2015,0,1,Not Started
38579,0,0,0,10/19/2015,1,1,Not Started
38580,0,0,1,11/11/2015,0,1,Not Started
38581,1,1,1,10/26/2015,0,1,Not Started
38582,0,1,0,12/26/2015,0,3,Active
38583,1,0,0,12/5/2015,1,3,Active
38584,0,0,0,12/4/2015,0,2,In Porgress
38585,0,1,1,12/18/2015,1,1,Not Started
38586,0,0,1,10/16/2015,0,2,In Porgress
38587,1,1,1,11/29/2015,0,2,In Porgress
38588,0,0,0,12/11/2015,1,2,In Porgress
38589,0,1,0,10/11/2015,0,1,Not Started
38590,1,1,1,11/7/2015,1,2,In Porgress
38591,0,0,1,12/21/2015,1,3,Active
38592,1,1,1,12/20/2015,1,3,Active
38593,1,1,1,10/22/2015,1,3,Active
38594,1,1,0,11/9/2015,0,3,Active
38595,0,1,0,10/21/2015,0,1,Not Started
38596,1,1,1,12/4/2015,0,3,Active
38597,0,1,1,11/23/2015,1,3,Active
38598,0,0,0,12/9/2015,0,3,Active
38599,0,0,1,11/16/2015,1,1,Not Started
38600,1,1,0,11/29/2015,0,1,Not Started
38601,0,1,1,10/3/2015,0,2,In Porgress
38602,1,0,0,11/24/2015,0,1,Not Started
38603,0,1,0,10/6/2015,0,3,Active
38604,1,1,0,12/12/2015,1,1,Not Started
38605,0,0,0,12/31/2015,1,2,In Porgress
38606,0,1,1,10/3/2015,0,2,In Porgress
38607,1,1,1,12/30/2015,1,3,Active
38608,0,0,0,10/10/2015,1,1,Not Started
38609,0,0,1,12/12/2015,1,3,Active
38610,1,1,0,11/6/2015,0,2,In Porgress
38611,1,1,0,12/14/2015,0,1,Not Started
38612,0,1,0,11/4/2015,0,1,Not Started
38613,1,1,0,10/22/2015,0,1,Not Started
38614,0,0,0,10/12/2015,1,3,Active
38615,0,1,0,11/13/2015,0,2,In Porgress
38616,1,1,0,12/22/2015,0,2,In Porgress
38617,0,0,1,12/6/2015,1,3,Active
38618,1,0,1,11/26/2015,0,3,Active
38619,1,1,1,12/10/2015,0,3,Active
38620,0,0,1,12/25/2015,0,1,Not Started
38621,1,0,1,10/4/2015,1,3,Active
38622,0,0,0,11/7/2015,0,3,Active
38623,1,1,1,12/9/2015,1,3,Active
38624,1,0,0,10/1/2015,0,3,Active
38625,1,0,0,12/4/2015,1,3,Active
38626,1,1,0,11/12/2015,0,3,Active
38627,0,1,1,11/6/2015,1,2,In Porgress
38628,1,0,0,11/14/2015,1,3,Active
38629,0,1,1,11/30/2015,1,2,In Porgress
38630,0,1,0,10/24/2015,0,1,Not Started
38631,1,1,1,10/1/2015,1,3,Active
38632,1,0,1,12/20/2015,0,2,In Porgress
38633,1,0,1,11/5/2015,1,1,Not Started
38634,0,0,0,10/6/2015,0,1,Not Started
38635,1,0,0,12/30/2015,1,2,In Porgress
38636,1,0,0,10/27/2015,1,1,Not Started
38637,0,0,0,12/10/2015,0,2,In Porgress
38638,0,0,1,12/19/2015,1,3,Active
38639,1,1,0,12/19/2015,1,3,Active
38640,0,0,1,12/27/2015,0,2,In Porgress
38641,1,0,0,11/8/2015,1,1,Not Started
38642,1,1,1,11/1/2015,0,1,Not Started
38643,0,0,1,10/5/2015,1,1,Not Started
38644,0,1,0,10/13/2015,1,1,Not Started
38645,0,1,1,10/2/2015,0,1,Not Started
38646,0,1,0,12/23/2015,0,1,Not Started
38647,0,1,1,11/15/2015,0,2,In Porgress
38648,0,0,0,11/28/2015,0,1,Not Started
38649,0,1,0,10/5/2015,0,1,Not Started
38650,0,0,0,11/23/2015,1,3,Active
38651,1,1,1,12/29/2015,0,2,In Porgress
38652,0,0,0,11/3/2015,1,1,Not Started
38653,1,0,1,12/25/2015,1,1,Not Started
38654,0,0,1,10/15/2015,1,2,In Porgress
38655,0,0,0,12/25/2015,1,2,In Porgress
38656,1,1,1,10/20/2015,1,3,Active
38657,1,1,0,11/20/2015,0,1,Not Started
38658,0,1,1,12/8/2015,1,3,Active
38659,1,1,0,11/24/2015,1,3,Active
38660,0,0,0,12/28/2015,0,1,Not Started
38661,1,0,0,12/7/2015,1,3,Active
38662,0,1,0,11/13/2015,1,1,Not Started
38663,1,0,0,10/31/2015,0,1,Not Started
38664,1,1,0,10/3/2015,0,2,In Porgress
38665,1,0,0,11/21/2015,1,2,In Porgress
38666,0,1,0,12/1/2015,0,2,In Porgress
38667,1,1,1,11/15/2015,1,3,Active
38668,1,0,1,12/30/2015,1,3,Active
38669,0,0,1,12/19/2015,0,1,Not Started
38670,0,1,0,12/26/2015,0,1,Not Started
38671,1,0,1,11/12/2015,0,2,In Porgress
38672,1,1,0,12/15/2015,0,1,Not Started
38673,0,0,1,10/24/2015,1,1,Not Started
38674,1,0,0,12/17/2015,0,3,Active
38675,1,1,0,12/25/2015,1,3,Active
38676,1,0,1,10/9/2015,0,3,Active
38677,1,1,1,10/6/2015,0,3,Active
38678,1,0,1,11/25/2015,1,2,In Porgress
38679,0,0,1,12/22/2015,0,1,Not Started
38680,0,1,1,11/25/2015,1,1,Not Started
38681,1,0,1,10/11/2015,1,3,Active
38682,1,1,1,12/9/2015,1,3,Active
38683,1,0,1,11/9/2015,0,1,Not Started
38684,0,1,0,11/3/2015,1,1,Not Started
38685,0,1,1,10/15/2015,0,2,In Porgress
38686,1,1,0,10/6/2015,0,2,In Porgress
38687,1,0,0,10/22/2015,1,3,Active
38688,0,1,0,10/1/2015,0,1,Not Started
38689,1,1,0,11/15/2015,0,2,In Porgress
38690,1,1,0,12/31/2015,1,2,In Porgress
38691,1,0,0,10/4/2015,0,2,In Porgress
38692,0,0,0,12/18/2015,0,2,In Porgress
38693,1,1,0,11/16/2015,0,2,In Porgress
38694,1,1,0,12/3/2015,0,3,Active
38695,0,0,0,12/12/2015,1,1,Not Started
38696,0,0,0,10/4/2015,0,1,Not Started
38697,0,1,1,12/15/2015,1,1,Not Started
38698,0,0,1,11/5/2015,1,1,Not Started
38699,1,0,1,10/10/2015,0,2,In Porgress
38700,0,1,0,11/28/2015,1,2,In Porgress
38701,0,0,1,12/21/2015,0,1,Not Started
38702,0,0,1,10/24/2015,0,2,In Porgress
38703,0,0,1,10/11/2015,0,2,In Porgress
38704,1,0,1,10/20/2015,1,2,In Porgress
38705,0,1,1,11/6/2015,0,1,Not Started
38706,1,1,1,12/9/2015,1,3,Active
38707,1,0,0,11/25/2015,1,3,Active
38708,0,0,1,10/2/2015,1,2,In Porgress
38709,0,0,1,11/11/2015,1,1,Not Started
38710,0,1,1,11/18/2015,1,2,In Porgress
38711,1,0,1,12/6/2015,0,1,Not Started
38712,1,1,1,12/3/2015,1,2,In Porgress
38713,0,0,0,12/31/2015,1,1,Not Started
38714,1,1,0,11/30/2015,0,1,Not Started
38715,0,1,1,11/22/2015,0,1,Not Started
38716,1,1,1,12/4/2015,0,1,Not Started
38717,0,1,1,10/14/2015,1,2,In Porgress
38718,1,0,1,11/6/2015,0,3,Active
38719,1,0,0,10/9/2015,0,2,In Porgress
38720,1,1,0,10/29/2015,1,2,In Porgress
38721,1,0,0,10/30/2015,0,2,In Porgress
38722,0,1,0,11/29/2015,1,3,Active
38723,0,1,0,10/16/2015,1,3,Active
38724,0,1,0,12/30/2015,0,1,Not Started
38725,1,1,0,12/3/2015,0,1,Not Started
38726,0,1,0,11/24/2015,0,1,Not Started
38727,1,1,1,10/5/2015,0,3,Active
38728,0,0,1,12/13/2015,0,2,In Porgress
38729,1,1,1,11/5/2015,0,2,In Porgress
38730,1,0,1,12/29/2015,1,3,Active
38731,0,1,1,10/27/2015,0,2,In Porgress
38732,0,0,0,12/2/2015,0,2,In Porgress
38733,0,1,0,12/25/2015,0,3,Active
38734,0,0,0,11/12/2015,1,2,In Porgress
38735,1,0,1,12/22/2015,0,3,Active
38736,1,0,1,12/30/2015,1,3,Active
38737,1,0,0,12/26/2015,1,1,Not Started
38738,1,1,1,11/8/2015,0,3,Active
38739,0,1,0,10/26/2015,0,2,In Porgress
38740,1,1,0,12/8/2015,1,2,In Porgress
38741,1,0,1,10/26/2015,1,3,Active
38742,0,0,0,10/22/2015,1,2,In Porgress
38743,1,1,0,10/23/2015,0,2,In Porgress
38744,1,1,1,12/27/2015,1,3,Active
38745,1,1,0,10/25/2015,0,3,Active
38746,0,0,0,10/26/2015,1,1,Not Started
38747,0,1,1,12/12/2015,0,2,In Porgress
38748,1,0,1,12/2/2015,0,2,In Porgress
38749,0,1,0,10/7/2015,1,1,Not Started
38750,1,1,1,12/17/2015,0,3,Active
38751,0,1,1,10/26/2015,0,3,Active
38752,1,1,0,10/16/2015,1,2,In Porgress
38753,0,0,1,11/17/2015,1,2,In Porgress
38754,1,0,0,11/3/2015,1,2,In Porgress
38755,0,1,0,12/18/2015,1,2,In Porgress
38756,0,1,1,11/15/2015,1,1,Not Started
38757,0,1,0,10/29/2015,0,3,Active
38758,1,1,1,12/3/2015,1,1,Not Started
38759,1,0,0,12/4/2015,1,2,In Porgress
38760,1,1,1,12/25/2015,0,2,In Porgress
38761,0,0,0,12/6/2015,0,1,Not Started
38762,0,0,0,12/21/2015,0,1,Not Started
38763,0,1,1,10/19/2015,0,3,Active
38764,1,0,1,12/12/2015,1,1,Not Started
38765,0,1,1,10/14/2015,0,3,Active
38766,1,1,1,11/6/2015,0,1,Not Started
38767,1,0,0,12/9/2015,0,3,Active
38768,0,1,0,11/26/2015,1,1,Not Started
38769,0,1,0,11/15/2015,0,3,Active
38770,1,1,1,11/14/2015,0,3,Active
38771,0,0,1,11/22/2015,1,3,Active
38772,0,1,1,10/18/2015,1,2,In Porgress
38773,1,1,1,12/1/2015,0,3,Active
38774,1,0,1,11/18/2015,1,1,Not Started
38775,0,1,0,12/4/2015,0,2,In Porgress
38776,0,1,0,11/30/2015,1,2,In Porgress
38777,1,0,1,12/31/2015,1,1,Not Started
38778,0,1,0,10/11/2015,0,3,Active
38779,0,1,0,10/9/2015,0,2,In Porgress
38780,1,1,1,11/4/2015,0,2,In Porgress
38781,0,0,1,11/25/2015,0,2,In Porgress
38782,0,1,0,12/29/2015,1,3,Active
38783,1,0,0,10/31/2015,1,1,Not Started
38784,1,0,0,12/5/2015,0,1,Not Started
38785,1,0,1,10/16/2015,1,3,Active
38786,1,0,1,11/16/2015,1,3,Active
38787,0,0,0,11/16/2015,1,3,Active
38788,0,1,1,12/8/2015,1,3,Active
38789,0,0,1,12/20/2015,0,2,In Porgress
38790,1,1,1,11/23/2015,0,2,In Porgress
38791,1,0,0,11/6/2015,1,2,In Porgress
38792,0,1,0,10/21/2015,0,1,Not Started
38793,0,0,0,12/25/2015,1,3,Active
38794,1,1,1,10/1/2015,1,3,Active
38795,0,1,0,10/26/2015,1,3,Active
38796,1,0,1,11/4/2015,1,1,Not Started
38797,0,0,0,12/14/2015,1,2,In Porgress
38798,1,1,1,12/8/2015,1,2,In Porgress
38799,1,1,1,10/29/2015,0,3,Active
38800,1,0,1,12/31/2015,1,3,Active
38801,1,1,0,12/26/2015,0,1,Not Started
38802,1,0,0,11/11/2015,1,2,In Porgress
38803,1,0,0,12/4/2015,0,2,In Porgress
38804,1,1,0,10/21/2015,0,1,Not Started
38805,1,1,0,12/23/2015,1,3,Active
38806,1,1,0,11/13/2015,1,2,In Porgress
38807,1,1,0,10/22/2015,0,1,Not Started
38808,0,1,0,10/17/2015,0,1,Not Started
38809,1,1,1,12/24/2015,1,3,Active
38810,0,0,0,12/12/2015,0,2,In Porgress
38811,1,1,1,11/20/2015,0,1,Not Started
38812,0,1,1,10/9/2015,1,1,Not Started
38813,0,0,1,11/24/2015,1,2,In Porgress
38814,0,0,0,12/5/2015,1,1,Not Started
38815,0,0,0,12/16/2015,1,2,In Porgress
38816,0,1,1,12/7/2015,1,2,In Porgress
38817,1,0,1,12/6/2015,1,1,Not Started
38818,1,0,1,10/19/2015,1,1,Not Started
38819,1,1,1,12/14/2015,0,1,Not Started
38820,1,1,0,12/1/2015,0,2,In Porgress
38821,0,1,0,12/25/2015,0,3,Active
38822,0,1,1,12/9/2015,0,2,In Porgress
38823,0,1,1,11/1/2015,1,1,Not Started
38824,1,0,1,12/25/2015,0,1,Not Started
38825,1,1,1,10/17/2015,1,3,Active
38826,0,1,1,10/25/2015,0,3,Active
38827,0,0,0,10/3/2015,1,3,Active
38828,1,0,0,11/11/2015,1,2,In Porgress
38829,1,0,1,12/31/2015,1,2,In Porgress
38830,0,1,0,12/26/2015,0,3,Active
38831,1,1,1,10/14/2015,0,2,In Porgress
38832,1,0,0,10/14/2015,0,3,Active
38833,1,0,1,11/6/2015,1,1,Not Started
38834,1,1,1,12/7/2015,0,2,In Porgress
38835,0,0,0,10/13/2015,0,2,In Porgress
38836,0,1,0,12/18/2015,1,2,In Porgress
38837,0,1,0,12/13/2015,0,3,Active
38838,0,0,0,12/9/2015,0,2,In Porgress
38839,0,0,1,10/10/2015,1,1,Not Started
38840,1,0,1,10/3/2015,0,1,Not Started
38841,0,0,0,12/24/2015,1,3,Active
38842,1,0,0,11/2/2015,0,2,In Porgress
38843,1,0,1,10/23/2015,0,1,Not Started
38844,1,1,1,10/23/2015,1,2,In Porgress
38845,1,0,1,11/22/2015,0,3,Active
38846,0,0,0,11/16/2015,1,3,Active
38847,0,0,0,10/1/2015,1,2,In Porgress
38848,0,0,0,10/26/2015,0,2,In Porgress
38849,1,0,0,11/11/2015,0,2,In Porgress
38850,1,1,1,10/8/2015,1,3,Active
38851,1,0,1,10/26/2015,0,1,Not Started
38852,1,0,0,11/12/2015,0,2,In Porgress
38853,1,1,1,12/21/2015,0,3,Active
38854,1,1,0,10/31/2015,0,1,Not Started
38855,1,0,1,12/16/2015,1,3,Active
38856,0,0,0,10/31/2015,0,3,Active
38857,0,1,1,12/6/2015,1,3,Active
38858,0,1,0,11/11/2015,1,2,In Porgress
38859,0,1,1,10/10/2015,1,2,In Porgress
38860,0,1,0,10/24/2015,1,2,In Porgress
38861,1,1,0,10/25/2015,0,1,Not Started
38862,1,0,1,10/9/2015,0,2,In Porgress
38863,0,1,1,12/27/2015,0,2,In Porgress
38864,0,0,1,12/23/2015,1,2,In Porgress
38865,1,1,0,10/28/2015,0,3,Active
38866,0,0,0,10/11/2015,1,1,Not Started
38867,0,1,1,11/19/2015,0,3,Active
38868,0,0,0,12/7/2015,0,1,Not Started
38869,1,1,1,10/9/2015,0,2,In Porgress
38870,1,0,0,12/19/2015,1,2,In Porgress
38871,0,0,1,11/12/2015,1,3,Active
38872,1,0,1,12/26/2015,0,3,Active
38873,1,0,0,12/13/2015,0,2,In Porgress
38874,1,0,0,10/5/2015,1,3,Active
38875,1,1,1,12/27/2015,0,2,In Porgress
38876,0,0,0,10/2/2015,1,3,Active
38877,0,1,1,12/30/2015,0,1,Not Started
38878,0,0,1,11/11/2015,0,3,Active
38879,1,0,0,12/22/2015,0,2,In Porgress
38880,0,1,0,11/9/2015,1,3,Active
38881,1,1,1,12/4/2015,1,3,Active
38882,1,0,1,12/28/2015,1,3,Active
38883,1,1,0,10/31/2015,0,1,Not Started
38884,1,0,0,10/28/2015,0,2,In Porgress
38885,0,0,1,10/27/2015,1,3,Active
38886,1,0,1,12/10/2015,1,1,Not Started
38887,1,1,1,10/17/2015,0,2,In Porgress
38888,1,0,0,11/2/2015,0,2,In Porgress
38889,0,0,1,11/15/2015,1,3,Active
38890,0,0,1,10/23/2015,1,1,Not Started
38891,0,1,1,12/25/2015,0,3,Active
38892,0,0,0,11/4/2015,0,2,In Porgress
38893,1,1,0,12/4/2015,1,2,In Porgress
38894,0,1,1,11/14/2015,1,1,Not Started
38895,1,0,0,12/24/2015,1,3,Active
38896,1,0,1,12/16/2015,0,3,Active
38897,1,0,1,11/28/2015,0,2,In Porgress
38898,0,1,1,10/13/2015,0,3,Active
38899,0,0,1,11/27/2015,0,2,In Porgress
38900,0,0,1,11/6/2015,0,2,In Porgress
38901,0,1,1,10/12/2015,0,2,In Porgress
38902,1,0,1,12/7/2015,1,2,In Porgress
38903,0,0,1,11/26/2015,1,3,Active
38904,1,1,0,12/29/2015,0,2,In Porgress
38905,0,0,0,11/3/2015,1,1,Not Started
38906,1,0,1,11/2/2015,0,2,In Porgress
38907,0,1,1,10/28/2015,0,3,Active
38908,0,0,0,12/5/2015,0,1,Not Started
38909,0,1,0,11/28/2015,0,1,Not Started
38910,0,1,0,12/6/2015,1,3,Active
38911,1,1,0,12/23/2015,1,3,Active
38912,0,0,0,12/11/2015,0,1,Not Started
38913,1,1,1,10/17/2015,0,2,In Porgress
38914,1,0,0,11/23/2015,1,2,In Porgress
38915,0,1,1,11/3/2015,1,1,Not Started
38916,0,0,1,11/21/2015,0,3,Active
38917,0,0,0,11/7/2015,0,2,In Porgress
38918,0,0,1,10/10/2015,1,3,Active
38919,0,1,0,12/16/2015,0,2,In Porgress
38920,0,1,1,11/14/2015,0,1,Not Started
38921,0,0,0,10/3/2015,1,2,In Porgress
38922,0,1,0,11/10/2015,1,3,Active
38923,1,0,0,12/31/2015,1,3,Active
38924,1,1,1,10/25/2015,0,1,Not Started
38925,1,0,0,11/19/2015,0,3,Active
38926,0,0,1,11/23/2015,1,1,Not Started
38927,1,0,1,10/8/2015,0,2,In Porgress
38928,1,1,0,12/6/2015,0,2,In Porgress
38929,0,1,0,11/25/2015,0,1,Not Started
38930,0,1,0,10/19/2015,1,3,Active
38931,0,0,1,12/15/2015,1,2,In Porgress
38932,1,1,1,12/25/2015,1,2,In Porgress
38933,1,0,0,10/24/2015,0,1,Not Started
38934,1,0,1,11/7/2015,0,1,Not Started
38935,0,1,0,12/20/2015,0,1,Not Started
38936,1,0,0,10/13/2015,0,2,In Porgress
38937,0,1,0,10/30/2015,0,2,In Porgress
38938,1,1,0,12/9/2015,1,2,In Porgress
38939,1,0,0,11/27/2015,0,3,Active
38940,1,1,1,11/15/2015,0,1,Not Started
38941,0,1,0,10/2/2015,0,1,Not Started
38942,0,0,1,12/2/2015,1,2,In Porgress
38943,1,1,1,10/27/2015,1,1,Not Started
38944,0,1,1,10/31/2015,1,1,Not Started
38945,0,0,1,10/19/2015,1,1,Not Started
38946,1,1,1,11/9/2015,1,1,Not Started
38947,0,0,0,11/21/2015,0,1,Not Started
38948,1,0,0,12/15/2015,1,2,In Porgress
38949,0,0,1,12/22/2015,0,3,Active
38950,1,0,1,12/1/2015,0,1,Not Started
38951,0,1,0,10/17/2015,0,1,Not Started
38952,0,1,1,10/6/2015,1,3,Active
38953,0,1,0,12/3/2015,1,1,Not Started
38954,1,1,1,11/24/2015,1,2,In Porgress
38955,0,1,1,11/5/2015,1,2,In Porgress
38956,1,1,1,12/6/2015,0,1,Not Started
38957,1,1,0,11/18/2015,1,2,In Porgress
38958,0,0,0,11/11/2015,0,2,In Porgress
38959,1,1,0,10/30/2015,0,2,In Porgress
38960,1,1,1,12/30/2015,1,3,Active
38961,0,0,0,12/22/2015,0,3,Active
38962,0,0,1,11/22/2015,1,1,Not Started
38963,0,0,1,10/11/2015,1,1,Not Started
38964,0,0,0,10/14/2015,1,2,In Porgress
38965,1,1,1,12/1/2015,1,2,In Porgress
38966,1,1,1,11/27/2015,1,1,Not Started
38967,0,0,1,10/8/2015,1,2,In Porgress
38968,0,0,0,11/20/2015,1,2,In Porgress
38969,1,0,1,11/9/2015,0,3,Active
38970,1,0,1,12/8/2015,0,1,Not Started
38971,0,1,0,10/1/2015,0,1,Not Started
38972,0,1,1,10/17/2015,0,3,Active
38973,0,0,1,11/15/2015,1,1,Not Started
38974,0,0,0,11/30/2015,1,1,Not Started
38975,1,1,0,11/3/2015,1,1,Not Started
38976,1,1,0,10/29/2015,0,2,In Porgress
38977,0,0,0,11/17/2015,0,1,Not Started
38978,0,1,0,12/11/2015,0,2,In Porgress
38979,0,0,0,12/18/2015,1,2,In Porgress
38980,0,1,1,12/14/2015,1,2,In Porgress
38981,1,1,0,10/19/2015,0,2,In Porgress
38982,0,1,0,10/10/2015,0,3,Active
38983,1,1,1,11/29/2015,1,3,Active
38984,1,0,1,12/18/2015,1,1,Not Started
38985,1,0,1,10/23/2015,1,3,Active
38986,0,0,0,12/10/2015,0,3,Active
38987,1,1,1,12/27/2015,1,2,In Porgress
38988,0,0,1,12/9/2015,1,3,Active
38989,0,0,1,12/5/2015,1,1,Not Started
38990,1,0,0,12/28/2015,0,3,Active
38991,0,0,1,12/10/2015,1,2,In Porgress
38992,0,0,1,10/26/2015,0,2,In Porgress
38993,0,1,0,12/11/2015,0,1,Not Started
38994,1,1,1,10/25/2015,0,2,In Porgress
38995,1,0,0,10/31/2015,1,1,Not Started
38996,1,0,0,12/18/2015,1,3,Active
38997,1,0,1,12/19/2015,0,1,Not Started
38998,0,0,1,10/23/2015,1,2,In Porgress
38999,1,1,1,12/5/2015,0,3,Active
39000,1,1,0,11/25/2015,1,2,In Porgress
39001,1,0,0,11/2/2015,1,3,Active
39002,0,1,1,11/12/2015,1,1,Not Started
39003,1,1,0,10/21/2015,0,1,Not Started
39004,1,1,0,11/1/2015,1,1,Not Started
39005,0,1,1,12/25/2015,1,2,In Porgress
39006,0,1,0,10/12/2015,0,3,Active
39007,1,1,0,10/11/2015,0,2,In Porgress
39008,1,1,0,10/12/2015,0,1,Not Started
39009,1,0,0,12/21/2015,0,2,In Porgress
39010,0,1,0,11/4/2015,1,3,Active
39011,1,1,0,12/27/2015,0,1,Not Started
39012,0,1,0,11/26/2015,0,3,Active
39013,1,1,0,10/13/2015,0,3,Active
39014,1,1,0,11/5/2015,1,1,Not Started
39015,0,1,1,12/13/2015,0,3,Active
39016,1,1,0,11/12/2015,0,3,Active
39017,0,1,0,10/12/2015,0,1,Not Started
39018,0,0,1,11/29/2015,0,2,In Porgress
39019,0,0,1,11/19/2015,0,2,In Porgress
39020,0,1,0,11/5/2015,0,3,Active
39021,1,1,0,11/9/2015,1,1,Not Started
39022,1,1,0,11/22/2015,1,1,Not Started
39023,0,0,0,12/23/2015,0,1,Not Started
39024,1,0,1,12/8/2015,1,3,Active
39025,1,0,0,10/27/2015,1,1,Not Started
39026,1,1,1,10/29/2015,0,3,Active
39027,1,1,1,11/17/2015,1,2,In Porgress
39028,1,0,1,11/30/2015,1,2,In Porgress
39029,1,0,1,10/9/2015,0,1,Not Started
39030,0,0,1,12/26/2015,0,2,In Porgress
39031,1,1,1,10/22/2015,0,2,In Porgress
39032,1,0,0,11/26/2015,1,2,In Porgress
39033,0,0,1,12/31/2015,1,2,In Porgress
39034,1,1,1,10/18/2015,1,2,In Porgress
39035,1,0,1,12/5/2015,0,2,In Porgress
39036,1,1,1,10/18/2015,0,3,Active
39037,1,1,1,11/22/2015,1,1,Not Started
39038,0,1,0,10/11/2015,1,2,In Porgress
39039,1,1,0,11/24/2015,1,3,Active
39040,0,1,1,10/25/2015,1,3,Active
39041,1,1,1,12/3/2015,0,1,Not Started
39042,1,0,1,10/29/2015,1,2,In Porgress
39043,1,1,1,12/21/2015,0,1,Not Started
39044,1,0,1,11/4/2015,1,1,Not Started
39045,0,0,0,11/10/2015,1,3,Active
39046,0,0,1,12/17/2015,1,2,In Porgress
39047,0,1,1,11/22/2015,1,3,Active
39048,1,0,0,10/31/2015,1,3,Active
39049,1,1,0,10/23/2015,0,3,Active
39050,0,1,0,10/12/2015,1,3,Active
39051,1,0,0,11/8/2015,0,1,Not Started
39052,0,1,0,10/28/2015,0,3,Active
39053,1,0,1,12/28/2015,1,1,Not Started
39054,0,1,0,12/3/2015,1,3,Active
39055,0,0,1,12/29/2015,1,2,In Porgress
39056,0,1,1,12/18/2015,0,3,Active
39057,1,0,1,11/10/2015,1,1,Not Started
39058,0,1,1,12/5/2015,0,2,In Porgress
39059,0,0,0,11/14/2015,0,3,Active
39060,1,0,0,10/12/2015,0,3,Active
39061,0,0,1,10/15/2015,1,3,Active
39062,1,1,1,12/23/2015,1,1,Not Started
39063,0,1,0,10/27/2015,1,3,Active
39064,1,0,0,11/16/2015,0,3,Active
39065,1,0,1,12/10/2015,1,1,Not Started
39066,1,0,0,12/31/2015,1,2,In Porgress
39067,0,1,1,12/2/2015,0,1,Not Started
39068,1,1,1,10/19/2015,0,3,Active
39069,0,0,0,11/22/2015,0,2,In Porgress
39070,1,1,1,11/16/2015,0,2,In Porgress
39071,0,0,1,10/12/2015,0,1,Not Started
39072,1,0,1,11/10/2015,1,3,Active
39073,1,0,1,11/5/2015,0,3,Active
